ID;Type;Keywords (ILJ);Title;Url;Sub-Type;Outgoing;Incoming
4303;post;playoff game;Definition of playoff game;https://trueandfiction.com/definition/definition-of-playoff-game/;definition;0;0
4302;post;utopian;Definition of utopian;https://trueandfiction.com/definition/definition-of-utopian/;definition;0;0
4301;post;road metal;Definition of road metal;https://trueandfiction.com/definition/definition-of-road-metal/;definition;0;0
4300;post;aster turbinellis;Definition of aster turbinellis;https://trueandfiction.com/definition/definition-of-aster-turbinellis/;definition;0;0
4299;post;metabolism;Definition of metabolism;https://trueandfiction.com/definition/definition-of-metabolism/;definition;0;0
4298;post;shad;Definition of shad;https://trueandfiction.com/definition/definition-of-shad/;definition;0;0
4297;post;satyagraha;Definition of satyagraha;https://trueandfiction.com/definition/definition-of-satyagraha/;definition;0;0
4296;post;blamelessly;Definition of blamelessly;https://trueandfiction.com/definition/definition-of-blamelessly/;definition;0;0
4295;post;upton beall sinclair;Definition of upton beall sinclair;https://trueandfiction.com/definition/definition-of-upton-beall-sinclair/;definition;0;0
4294;post;drumbeater;Definition of drumbeater;https://trueandfiction.com/definition/definition-of-drumbeater/;definition;0;0
4293;post;milliped;Definition of milliped;https://trueandfiction.com/definition/definition-of-milliped/;definition;0;0
4292;post;sulcus centralis;Definition of sulcus centralis;https://trueandfiction.com/definition/definition-of-sulcus-centralis/;definition;0;0
4291;post;gag rule;Definition of gag rule;https://trueandfiction.com/definition/definition-of-gag-rule/;definition;0;0
4290;post;snow mushroom;Definition of snow mushroom;https://trueandfiction.com/definition/definition-of-snow-mushroom/;definition;0;0
4289;post;c major scale;Definition of c major scale;https://trueandfiction.com/definition/definition-of-c-major-scale/;definition;0;0
4288;post;sombre;Definition of sombre;https://trueandfiction.com/definition/definition-of-sombre/;definition;0;0
4287;post;cyrtomium aculeatum;Definition of cyrtomium aculeatum;https://trueandfiction.com/definition/definition-of-cyrtomium-aculeatum/;definition;0;0
4286;post;rave-up;Definition of rave-up;https://trueandfiction.com/definition/definition-of-rave-up/;definition;0;0
4285;post;unmodulated;Definition of unmodulated;https://trueandfiction.com/definition/definition-of-unmodulated/;definition;0;0
4284;post;mendelssohn;Definition of mendelssohn;https://trueandfiction.com/definition/definition-of-mendelssohn/;definition;0;0
4283;post;doorhandle;Definition of doorhandle;https://trueandfiction.com/definition/definition-of-doorhandle/;definition;0;0
4282;post;snowy orchid;Definition of snowy orchid;https://trueandfiction.com/definition/definition-of-snowy-orchid/;definition;0;0
4281;post;harry lillis crosby;Definition of harry lillis crosby;https://trueandfiction.com/definition/definition-of-harry-lillis-crosby/;definition;0;0
4280;post;skeleton;Definition of skeleton;https://trueandfiction.com/definition/definition-of-skeleton/;definition;0;0
4279;post;haven;Definition of haven;https://trueandfiction.com/definition/definition-of-haven/;definition;0;0
4278;post;polysemous;Definition of polysemous;https://trueandfiction.com/definition/definition-of-polysemous/;definition;0;0
4277;post;genus aleyrodes;Definition of genus aleyrodes;https://trueandfiction.com/definition/definition-of-genus-aleyrodes/;definition;0;0
4276;post;corn liquor;Definition of corn liquor;https://trueandfiction.com/definition/definition-of-corn-liquor/;definition;0;0
4275;post;apractic;Definition of apractic;https://trueandfiction.com/definition/definition-of-apractic/;definition;0;0
4274;post;hagerstown;Definition of hagerstown;https://trueandfiction.com/definition/definition-of-hagerstown/;definition;0;0
4273;post;myrtillocactus;Definition of myrtillocactus;https://trueandfiction.com/definition/definition-of-myrtillocactus/;definition;0;0
4272;post;south yorkshire;Definition of south yorkshire;https://trueandfiction.com/definition/definition-of-south-yorkshire/;definition;0;0
4271;post;plastid;Definition of plastid;https://trueandfiction.com/definition/definition-of-plastid/;definition;0;0
4270;post;trinidad and tobago dollar;Definition of trinidad and tobago dollar;https://trueandfiction.com/definition/definition-of-trinidad-and-tobago-dollar/;definition;0;0
4269;post;clappers;Definition of clappers;https://trueandfiction.com/definition/definition-of-clappers/;definition;0;0
4268;post;wrongful;Definition of wrongful;https://trueandfiction.com/definition/definition-of-wrongful/;definition;0;0
4267;post;onion butter;Definition of onion butter;https://trueandfiction.com/definition/definition-of-onion-butter/;definition;0;0
4266;post;eucinostomus;Definition of eucinostomus;https://trueandfiction.com/definition/definition-of-eucinostomus/;definition;0;0
4265;post;plus sign;Definition of plus sign;https://trueandfiction.com/definition/definition-of-plus-sign/;definition;0;0
4264;post;fiesta flower;Definition of fiesta flower;https://trueandfiction.com/definition/definition-of-fiesta-flower/;definition;0;0
4263;post;casern;Definition of casern;https://trueandfiction.com/definition/definition-of-casern/;definition;0;0
4262;post;commonness;Definition of commonness;https://trueandfiction.com/definition/definition-of-commonness/;definition;0;0
4261;post;neutrophil;Definition of neutrophil;https://trueandfiction.com/definition/definition-of-neutrophil/;definition;0;0
4260;post;ambulatory plague;Definition of ambulatory plague;https://trueandfiction.com/definition/definition-of-ambulatory-plague/;definition;0;0
4259;post;genus austrocedrus;Definition of genus austrocedrus;https://trueandfiction.com/definition/definition-of-genus-austrocedrus/;definition;0;0
4258;post;red buckeye;Definition of red buckeye;https://trueandfiction.com/definition/definition-of-red-buckeye/;definition;0;0
4257;post;commerce secretary;Definition of commerce secretary;https://trueandfiction.com/definition/definition-of-commerce-secretary/;definition;0;0
4256;post;grey skate;Definition of grey skate;https://trueandfiction.com/definition/definition-of-grey-skate/;definition;0;0
4255;post;subgenus;Definition of subgenus;https://trueandfiction.com/definition/definition-of-subgenus/;definition;0;0
4254;post;arrester;Definition of arrester;https://trueandfiction.com/definition/definition-of-arrester/;definition;0;0
4253;post;muenchen;Definition of muenchen;https://trueandfiction.com/definition/definition-of-muenchen/;definition;0;0
4252;post;prison cell;Definition of prison cell;https://trueandfiction.com/definition/definition-of-prison-cell/;definition;0;0
4251;post;roundly;Definition of roundly;https://trueandfiction.com/definition/definition-of-roundly/;definition;0;0
4250;post;republic of mauritius;Definition of republic of mauritius;https://trueandfiction.com/definition/definition-of-republic-of-mauritius/;definition;0;0
4249;post;genus lecanora;Definition of genus lecanora;https://trueandfiction.com/definition/definition-of-genus-lecanora/;definition;0;0
4248;post;fonteyn;Definition of fonteyn;https://trueandfiction.com/definition/definition-of-fonteyn/;definition;0;0
4247;post;somalian shilling;Definition of somalian shilling;https://trueandfiction.com/definition/definition-of-somalian-shilling/;definition;0;0
4246;post;waterleaf;Definition of waterleaf;https://trueandfiction.com/definition/definition-of-waterleaf/;definition;0;0
4245;post;celastrus orbiculatus;Definition of celastrus orbiculatus;https://trueandfiction.com/definition/definition-of-celastrus-orbiculatus/;definition;0;0
4244;post;auditory canal;Definition of auditory canal;https://trueandfiction.com/definition/definition-of-auditory-canal/;definition;0;0
4243;post;angered;Definition of angered;https://trueandfiction.com/definition/definition-of-angered/;definition;0;0
4242;post;mustard gas;Definition of mustard gas;https://trueandfiction.com/definition/definition-of-mustard-gas/;definition;0;0
4241;post;variable-pitch propeller;Definition of variable-pitch propeller;https://trueandfiction.com/definition/definition-of-variable-pitch-propeller/;definition;0;0
4240;post;entireness;Definition of entireness;https://trueandfiction.com/definition/definition-of-entireness/;definition;0;0
4239;post;genus amauropelta;Definition of genus amauropelta;https://trueandfiction.com/definition/definition-of-genus-amauropelta/;definition;0;0
4238;post;ignition;Definition of ignition;https://trueandfiction.com/definition/definition-of-ignition/;definition;0;0
4237;post;kayoed;Definition of kayoed;https://trueandfiction.com/definition/definition-of-kayoed/;definition;0;0
4236;post;yawn;Definition of yawn;https://trueandfiction.com/definition/definition-of-yawn/;definition;0;0
4235;post;africanized bee;Definition of africanized bee;https://trueandfiction.com/definition/definition-of-africanized-bee/;definition;0;0
4234;post;placebo;Definition of placebo;https://trueandfiction.com/definition/definition-of-placebo/;definition;0;0
4233;post;columnar cell;Definition of columnar cell;https://trueandfiction.com/definition/definition-of-columnar-cell/;definition;0;0
4232;post;rug pad;Definition of rug pad;https://trueandfiction.com/definition/definition-of-rug-pad/;definition;0;0
4231;post;swallow-tailed;Definition of swallow-tailed;https://trueandfiction.com/definition/definition-of-swallow-tailed/;definition;0;0
4230;post;tapiridae;Definition of tapiridae;https://trueandfiction.com/definition/definition-of-tapiridae/;definition;0;0
4229;post;palermo;Definition of palermo;https://trueandfiction.com/definition/definition-of-palermo/;definition;0;0
4227;post;old world mistletoe;Definition of old world mistletoe;https://trueandfiction.com/definition/definition-of-old-world-mistletoe/;definition;0;0
4226;post;beaked;Definition of beaked;https://trueandfiction.com/definition/definition-of-beaked/;definition;0;0
4225;post;awe;Definition of awe;https://trueandfiction.com/definition/definition-of-awe/;definition;0;0
4224;post;sea of japan;Definition of sea of japan;https://trueandfiction.com/definition/definition-of-sea-of-japan/;definition;0;0
4223;post;hart crane;Definition of hart crane;https://trueandfiction.com/definition/definition-of-hart-crane/;definition;0;0
4222;post;moneyman;Definition of moneyman;https://trueandfiction.com/definition/definition-of-moneyman/;definition;0;0
4221;post;inverse;Definition of inverse;https://trueandfiction.com/definition/definition-of-inverse/;definition;0;0
4220;post;democratise;Definition of democratise;https://trueandfiction.com/definition/definition-of-democratise/;definition;0;0
4219;post;atheistical;Definition of atheistical;https://trueandfiction.com/definition/definition-of-atheistical/;definition;0;0
4218;post;gangsaw;Definition of gangsaw;https://trueandfiction.com/definition/definition-of-gangsaw/;definition;0;0
4217;post;dorothy sayers;Definition of dorothy sayers;https://trueandfiction.com/definition/definition-of-dorothy-sayers/;definition;0;0
4216;post;ovenbird;Definition of ovenbird;https://trueandfiction.com/definition/definition-of-ovenbird/;definition;0;0
4215;post;abaca;Definition of abaca;https://trueandfiction.com/definition/definition-of-abaca/;definition;0;0
4214;post;genus epilachna;Definition of genus epilachna;https://trueandfiction.com/definition/definition-of-genus-epilachna/;definition;0;0
4213;post;trackless;Definition of trackless;https://trueandfiction.com/definition/definition-of-trackless/;definition;0;0
4212;post;pelargonium hortorum;Definition of pelargonium hortorum;https://trueandfiction.com/definition/definition-of-pelargonium-hortorum/;definition;0;0
4211;post;pieris;Definition of pieris;https://trueandfiction.com/definition/definition-of-pieris/;definition;0;0
4210;post;hemodynamics;Definition of hemodynamics;https://trueandfiction.com/definition/definition-of-hemodynamics/;definition;0;0
4209;post;variable;Definition of variable;https://trueandfiction.com/definition/definition-of-variable/;definition;0;0
4208;post;lord george gordon byron;Definition of lord george gordon byron;https://trueandfiction.com/definition/definition-of-lord-george-gordon-byron/;definition;0;0
4207;post;glyptography;Definition of glyptography;https://trueandfiction.com/definition/definition-of-glyptography/;definition;0;0
4206;post;kendal;Definition of kendal;https://trueandfiction.com/definition/definition-of-kendal/;definition;0;0
4205;post;flu;Definition of flu;https://trueandfiction.com/definition/definition-of-flu/;definition;0;0
4204;post;umbrella tent;Definition of umbrella tent;https://trueandfiction.com/definition/definition-of-umbrella-tent/;definition;0;0
4203;post;phantasmagoric;Definition of phantasmagoric;https://trueandfiction.com/definition/definition-of-phantasmagoric/;definition;0;0
4202;post;arenaria groenlandica;Definition of arenaria groenlandica;https://trueandfiction.com/definition/definition-of-arenaria-groenlandica/;definition;0;0
4201;post;ballistic fingerprinting;Definition of ballistic fingerprinting;https://trueandfiction.com/definition/definition-of-ballistic-fingerprinting/;definition;0;0
4200;post;complexness;Definition of complexness;https://trueandfiction.com/definition/definition-of-complexness/;definition;0;0
4199;post;adhesive;Definition of adhesive;https://trueandfiction.com/definition/definition-of-adhesive/;definition;0;0
4198;post;mathew b. brady;Definition of mathew b. brady;https://trueandfiction.com/definition/definition-of-mathew-b-brady/;definition;0;0
4197;post;aphis fabae;Definition of aphis fabae;https://trueandfiction.com/definition/definition-of-aphis-fabae/;definition;0;0
4196;post;ulmus campestris sarniensis;Definition of ulmus campestris sarniensis;https://trueandfiction.com/definition/definition-of-ulmus-campestris-sarniensis/;definition;0;0
4195;post;sounding rocket;Definition of sounding rocket;https://trueandfiction.com/definition/definition-of-sounding-rocket/;definition;0;0
4194;post;torchbearer;Definition of torchbearer;https://trueandfiction.com/definition/definition-of-torchbearer/;definition;0;0
4193;post;trouble-free;Definition of trouble-free;https://trueandfiction.com/definition/definition-of-trouble-free/;definition;0;0
4192;post;haemophilia;Definition of haemophilia;https://trueandfiction.com/definition/definition-of-haemophilia/;definition;0;0
4191;post;smooth-tongued;Definition of smooth-tongued;https://trueandfiction.com/definition/definition-of-smooth-tongued/;definition;0;0
4190;post;sordidly;Definition of sordidly;https://trueandfiction.com/definition/definition-of-sordidly/;definition;0;0
4189;post;illuminating;Definition of illuminating;https://trueandfiction.com/definition/definition-of-illuminating/;definition;0;0
4188;post;family martyniaceae;Definition of family martyniaceae;https://trueandfiction.com/definition/definition-of-family-martyniaceae/;definition;0;0
4187;post;straight razor;Definition of straight razor;https://trueandfiction.com/definition/definition-of-straight-razor/;definition;0;0
4186;post;genus cancer;Definition of genus cancer;https://trueandfiction.com/definition/definition-of-genus-cancer/;definition;0;0
4185;post;glass fiber;Definition of glass fiber;https://trueandfiction.com/definition/definition-of-glass-fiber/;definition;0;0
4184;post;genus meniscium;Definition of genus meniscium;https://trueandfiction.com/definition/definition-of-genus-meniscium/;definition;0;0
4183;post;belt ammunition;Definition of belt ammunition;https://trueandfiction.com/definition/definition-of-belt-ammunition/;definition;0;0
4182;post;jane jacobs;Definition of jane jacobs;https://trueandfiction.com/definition/definition-of-jane-jacobs/;definition;0;0
4181;post;platanus orientalis;Definition of platanus orientalis;https://trueandfiction.com/definition/definition-of-platanus-orientalis/;definition;0;0
4180;post;money belt;Definition of money belt;https://trueandfiction.com/definition/definition-of-money-belt/;definition;0;0
4179;post;muddy up;Definition of muddy up;https://trueandfiction.com/definition/definition-of-muddy-up/;definition;0;0
4178;post;lipchitz;Definition of lipchitz;https://trueandfiction.com/definition/definition-of-lipchitz/;definition;0;0
4177;post;game misconduct;Definition of game misconduct;https://trueandfiction.com/definition/definition-of-game-misconduct/;definition;0;0
4176;post;western chimpanzee;Definition of western chimpanzee;https://trueandfiction.com/definition/definition-of-western-chimpanzee/;definition;0;0
4175;post;genus epimedium;Definition of genus epimedium;https://trueandfiction.com/definition/definition-of-genus-epimedium/;definition;0;0
4174;post;noncomprehensive;Definition of noncomprehensive;https://trueandfiction.com/definition/definition-of-noncomprehensive/;definition;0;0
4173;post;sentimentalization;Definition of sentimentalization;https://trueandfiction.com/definition/definition-of-sentimentalization/;definition;0;0
4172;post;sir john suckling;Definition of sir john suckling;https://trueandfiction.com/definition/definition-of-sir-john-suckling/;definition;0;0
4171;post;daredeviltry;Definition of daredeviltry;https://trueandfiction.com/definition/definition-of-daredeviltry/;definition;0;0
4170;post;otherworldliness;Definition of otherworldliness;https://trueandfiction.com/definition/definition-of-otherworldliness/;definition;0;0
4169;post;overhand;Definition of overhand;https://trueandfiction.com/definition/definition-of-overhand/;definition;0;0
4168;post;poinsettia strain;Definition of poinsettia strain;https://trueandfiction.com/definition/definition-of-poinsettia-strain/;definition;0;0
4167;post;chalcid;Definition of chalcid;https://trueandfiction.com/definition/definition-of-chalcid/;definition;0;0
4166;post;running hand;Definition of running hand;https://trueandfiction.com/definition/definition-of-running-hand/;definition;0;0
4165;post;diuril;Definition of diuril;https://trueandfiction.com/definition/definition-of-diuril/;definition;0;0
4164;post;conquistador;Definition of conquistador;https://trueandfiction.com/definition/definition-of-conquistador/;definition;0;0
4163;post;head gasket;Definition of head gasket;https://trueandfiction.com/definition/definition-of-head-gasket/;definition;0;0
4162;post;nemertea;Definition of nemertea;https://trueandfiction.com/definition/definition-of-nemertea/;definition;0;0
4161;post;cattle drive;Definition of cattle drive;https://trueandfiction.com/definition/definition-of-cattle-drive/;definition;0;0
4160;post;acanthoscelides;Definition of acanthoscelides;https://trueandfiction.com/definition/definition-of-acanthoscelides/;definition;0;0
4159;post;neem;Definition of neem;https://trueandfiction.com/definition/definition-of-neem/;definition;0;0
4158;post;pony express;Definition of pony express;https://trueandfiction.com/definition/definition-of-pony-express/;definition;0;0
4157;post;unresentful;Definition of unresentful;https://trueandfiction.com/definition/definition-of-unresentful/;definition;0;0
4156;post;footplate;Definition of footplate;https://trueandfiction.com/definition/definition-of-footplate/;definition;0;0
4155;post;broadcast area;Definition of broadcast area;https://trueandfiction.com/definition/definition-of-broadcast-area/;definition;0;0
4153;post;novelty shop;Definition of novelty shop;https://trueandfiction.com/definition/definition-of-novelty-shop/;definition;0;0
4152;post;schrodinger equation;Definition of schrodinger equation;https://trueandfiction.com/definition/definition-of-schrodinger-equation/;definition;0;0
4151;post;shift;Definition of shift;https://trueandfiction.com/definition/definition-of-shift/;definition;0;0
4150;post;francophobe;Definition of francophobe;https://trueandfiction.com/definition/definition-of-francophobe/;definition;0;0
4149;post;cranberry tree;Definition of cranberry tree;https://trueandfiction.com/definition/definition-of-cranberry-tree/;definition;0;0
4148;post;illusion;Definition of illusion;https://trueandfiction.com/definition/definition-of-illusion/;definition;0;0
4147;post;unexpectedness;Definition of unexpectedness;https://trueandfiction.com/definition/definition-of-unexpectedness/;definition;0;0
4146;post;long-acting;Definition of long-acting;https://trueandfiction.com/definition/definition-of-long-acting/;definition;0;0
4145;post;"lady&#8217;s thistle";"Definition of lady&#8217;s thistle";https://trueandfiction.com/definition/definition-of-ladys-thistle/;definition;0;0
4144;post;order zygnemales;Definition of order zygnemales;https://trueandfiction.com/definition/definition-of-order-zygnemales/;definition;0;0
4143;post;sneaky;Definition of sneaky;https://trueandfiction.com/definition/definition-of-sneaky/;definition;0;0
4142;post;plantation;Definition of plantation;https://trueandfiction.com/definition/definition-of-plantation/;definition;0;0
4141;post;oenothera;Definition of oenothera;https://trueandfiction.com/definition/definition-of-oenothera/;definition;0;0
4140;post;treelet;Definition of treelet;https://trueandfiction.com/definition/definition-of-treelet/;definition;0;0
4139;post;strangler tree;Definition of strangler tree;https://trueandfiction.com/definition/definition-of-strangler-tree/;definition;0;0
4138;post;corythosaur;Definition of corythosaur;https://trueandfiction.com/definition/definition-of-corythosaur/;definition;0;0
4137;post;thankfulness;Definition of thankfulness;https://trueandfiction.com/definition/definition-of-thankfulness/;definition;0;0
4136;post;harkat ul-mujahedeen;Definition of harkat ul-mujahedeen;https://trueandfiction.com/definition/definition-of-harkat-ul-mujahedeen/;definition;0;0
4135;post;invalidating;Definition of invalidating;https://trueandfiction.com/definition/definition-of-invalidating/;definition;0;0
4134;post;fraud in law;Definition of fraud in law;https://trueandfiction.com/definition/definition-of-fraud-in-law/;definition;0;0
4133;post;needle wood;Definition of needle wood;https://trueandfiction.com/definition/definition-of-needle-wood/;definition;0;0
4132;post;quercitron oak;Definition of quercitron oak;https://trueandfiction.com/definition/definition-of-quercitron-oak/;definition;0;0
4130;post;extreme point;Definition of extreme point;https://trueandfiction.com/definition/definition-of-extreme-point/;definition;0;0
4129;post;freedom rider;Definition of freedom rider;https://trueandfiction.com/definition/definition-of-freedom-rider/;definition;0;0
4128;post;garrulity;Definition of garrulity;https://trueandfiction.com/definition/definition-of-garrulity/;definition;0;0
4127;post;ballock;Definition of ballock;https://trueandfiction.com/definition/definition-of-ballock/;definition;0;0
4126;post;wu dialect;Definition of wu dialect;https://trueandfiction.com/definition/definition-of-wu-dialect/;definition;0;0
4125;post;red devil;Definition of red devil;https://trueandfiction.com/definition/definition-of-red-devil/;definition;0;0
4124;post;subjection;Definition of subjection;https://trueandfiction.com/definition/definition-of-subjection/;definition;0;0
4123;post;burned-out;Definition of burned-out;https://trueandfiction.com/definition/definition-of-burned-out/;definition;0;0
4122;post;cloning;Definition of cloning;https://trueandfiction.com/definition/definition-of-cloning/;definition;0;0
4121;post;workmanlike;Definition of workmanlike;https://trueandfiction.com/definition/definition-of-workmanlike/;definition;0;0
4120;post;neurotic depression;Definition of neurotic depression;https://trueandfiction.com/definition/definition-of-neurotic-depression/;definition;0;0
4119;post;congregation of the inquisition;Definition of congregation of the inquisition;https://trueandfiction.com/definition/definition-of-congregation-of-the-inquisition/;definition;0;0
4118;post;pewit;Definition of pewit;https://trueandfiction.com/definition/definition-of-pewit/;definition;0;0
4117;post;vultur gryphus;Definition of vultur gryphus;https://trueandfiction.com/definition/definition-of-vultur-gryphus/;definition;0;0
4116;post;acular;Definition of acular;https://trueandfiction.com/definition/definition-of-acular/;definition;0;0
4115;post;prof;Definition of prof;https://trueandfiction.com/definition/definition-of-prof/;definition;0;0
4114;post;rappel;Definition of rappel;https://trueandfiction.com/definition/definition-of-rappel/;definition;0;0
4113;post;iodothyronine;Definition of iodothyronine;https://trueandfiction.com/definition/definition-of-iodothyronine/;definition;0;0
4112;post;cloven-footed;Definition of cloven-footed;https://trueandfiction.com/definition/definition-of-cloven-footed/;definition;0;0
4110;post;laudable;Definition of laudable;https://trueandfiction.com/definition/definition-of-laudable/;definition;0;0
4109;post;psetta;Definition of psetta;https://trueandfiction.com/definition/definition-of-psetta/;definition;0;0
4108;post;aeronautic;Definition of aeronautic;https://trueandfiction.com/definition/definition-of-aeronautic/;definition;0;0
4107;post;chinese angelica tree;Definition of chinese angelica tree;https://trueandfiction.com/definition/definition-of-chinese-angelica-tree/;definition;0;0
4106;post;good friday;Definition of good friday;https://trueandfiction.com/definition/definition-of-good-friday/;definition;0;0
4105;post;cash in;Definition of cash in;https://trueandfiction.com/definition/definition-of-cash-in/;definition;0;0
4104;post;salix viminalis;Definition of salix viminalis;https://trueandfiction.com/definition/definition-of-salix-viminalis/;definition;0;0
4103;post;turn a nice penny;Definition of turn a nice penny;https://trueandfiction.com/definition/definition-of-turn-a-nice-penny/;definition;0;0
4102;post;island hop;Definition of island hop;https://trueandfiction.com/definition/definition-of-island-hop/;definition;0;0
4101;post;sootiness;Definition of sootiness;https://trueandfiction.com/definition/definition-of-sootiness/;definition;0;0
4100;post;shoplifter;Definition of shoplifter;https://trueandfiction.com/definition/definition-of-shoplifter/;definition;0;0
4099;post;buddha;Definition of buddha;https://trueandfiction.com/definition/definition-of-buddha/;definition;0;0
4098;post;curly-coated retriever;Definition of curly-coated retriever;https://trueandfiction.com/definition/definition-of-curly-coated-retriever/;definition;0;0
4097;post;bufo debilis;Definition of bufo debilis;https://trueandfiction.com/definition/definition-of-bufo-debilis/;definition;0;0
4096;post;arboretum;Definition of arboretum;https://trueandfiction.com/definition/definition-of-arboretum/;definition;0;0
4095;post;republic of benin;Definition of republic of benin;https://trueandfiction.com/definition/definition-of-republic-of-benin/;definition;0;0
4094;post;enigma;Definition of enigma;https://trueandfiction.com/definition/definition-of-enigma/;definition;0;0
4093;post;miniature golf;Definition of miniature golf;https://trueandfiction.com/definition/definition-of-miniature-golf/;definition;0;0
4092;post;vedism;Definition of vedism;https://trueandfiction.com/definition/definition-of-vedism/;definition;0;0
4091;post;siege of orleans;Definition of siege of orleans;https://trueandfiction.com/definition/definition-of-siege-of-orleans/;definition;0;0
4090;post;spoonfeed;Definition of spoonfeed;https://trueandfiction.com/definition/definition-of-spoonfeed/;definition;0;0
4089;post;dendritic;Definition of dendritic;https://trueandfiction.com/definition/definition-of-dendritic/;definition;0;0
4088;post;genus mulloidichthys;Definition of genus mulloidichthys;https://trueandfiction.com/definition/definition-of-genus-mulloidichthys/;definition;0;0
4087;post;quechua;Definition of quechua;https://trueandfiction.com/definition/definition-of-quechua/;definition;0;0
4086;post;book of susanna;Definition of book of susanna;https://trueandfiction.com/definition/definition-of-book-of-susanna/;definition;0;0
4085;post;physaria;Definition of physaria;https://trueandfiction.com/definition/definition-of-physaria/;definition;0;0
4084;post;ungulated;Definition of ungulated;https://trueandfiction.com/definition/definition-of-ungulated/;definition;0;0
4083;post;verbify;Definition of verbify;https://trueandfiction.com/definition/definition-of-verbify/;definition;0;0
4082;post;change state;Definition of change state;https://trueandfiction.com/definition/definition-of-change-state/;definition;0;0
4081;post;genus fucus;Definition of genus fucus;https://trueandfiction.com/definition/definition-of-genus-fucus/;definition;0;0
4080;post;tautoga onitis;Definition of tautoga onitis;https://trueandfiction.com/definition/definition-of-tautoga-onitis/;definition;0;0
4079;post;al-qaeda;Definition of al-qaeda;https://trueandfiction.com/definition/definition-of-al-qaeda/;definition;0;0
4078;post;hatchback door;Definition of hatchback door;https://trueandfiction.com/definition/definition-of-hatchback-door/;definition;0;0
4077;post;hydraulic cement;Definition of hydraulic cement;https://trueandfiction.com/definition/definition-of-hydraulic-cement/;definition;0;0
4076;post;republic of panama;Definition of republic of panama;https://trueandfiction.com/definition/definition-of-republic-of-panama/;definition;0;0
4074;post;gob;Definition of gob;https://trueandfiction.com/definition/definition-of-gob/;definition;0;0
4073;post;batholithic;Definition of batholithic;https://trueandfiction.com/definition/definition-of-batholithic/;definition;0;0
4072;post;seven hills of rome;Definition of seven hills of rome;https://trueandfiction.com/definition/definition-of-seven-hills-of-rome/;definition;0;0
4071;post;dittany;Definition of dittany;https://trueandfiction.com/definition/definition-of-dittany/;definition;0;0
4070;post;genus ariomma;Definition of genus ariomma;https://trueandfiction.com/definition/definition-of-genus-ariomma/;definition;0;0
4069;post;hypnotize;Definition of hypnotize;https://trueandfiction.com/definition/definition-of-hypnotize/;definition;0;0
4068;post;cleanup position;Definition of cleanup position;https://trueandfiction.com/definition/definition-of-cleanup-position/;definition;0;0
4067;post;amentiferous;Definition of amentiferous;https://trueandfiction.com/definition/definition-of-amentiferous/;definition;0;0
4066;post;howard florey;Definition of howard florey;https://trueandfiction.com/definition/definition-of-howard-florey/;definition;0;0
4065;post;common louse;Definition of common louse;https://trueandfiction.com/definition/definition-of-common-louse/;definition;0;0
4064;post;rhexia;Definition of rhexia;https://trueandfiction.com/definition/definition-of-rhexia/;definition;0;0
4063;post;quartan;Definition of quartan;https://trueandfiction.com/definition/definition-of-quartan/;definition;0;0
4062;post;kazoo;Definition of kazoo;https://trueandfiction.com/definition/definition-of-kazoo/;definition;0;0
4061;post;ginkgoaceae;Definition of ginkgoaceae;https://trueandfiction.com/definition/definition-of-ginkgoaceae/;definition;0;0
4060;post;"peter o&#8217;toole";"Definition of peter o&#8217;toole";https://trueandfiction.com/definition/definition-of-peter-otoole/;definition;0;0
4059;post;counterespionage;Definition of counterespionage;https://trueandfiction.com/definition/definition-of-counterespionage/;definition;0;0
4058;post;giant coreopsis;Definition of giant coreopsis;https://trueandfiction.com/definition/definition-of-giant-coreopsis/;definition;0;0
4057;post;working agreement;Definition of working agreement;https://trueandfiction.com/definition/definition-of-working-agreement/;definition;0;0
4055;post;amygdaloid;Definition of amygdaloid;https://trueandfiction.com/definition/definition-of-amygdaloid/;definition;0;0
4054;post;totter;Definition of totter;https://trueandfiction.com/definition/definition-of-totter/;definition;0;0
4053;post;oyster fungus;Definition of oyster fungus;https://trueandfiction.com/definition/definition-of-oyster-fungus/;definition;0;0
4052;post;space-reflection symmetry;Definition of space-reflection symmetry;https://trueandfiction.com/definition/definition-of-space-reflection-symmetry/;definition;0;0
4051;post;conditional;Definition of conditional;https://trueandfiction.com/definition/definition-of-conditional/;definition;0;0
4050;post;overcapitalisation;Definition of overcapitalisation;https://trueandfiction.com/definition/definition-of-overcapitalisation/;definition;0;0
4049;post;smeltery;Definition of smeltery;https://trueandfiction.com/definition/definition-of-smeltery/;definition;0;0
4048;post;meconopsis cambrica;Definition of meconopsis cambrica;https://trueandfiction.com/definition/definition-of-meconopsis-cambrica/;definition;0;0
4047;post;mesothelioma;Definition of mesothelioma;https://trueandfiction.com/definition/definition-of-mesothelioma/;definition;0;0
4046;post;periodic event;Definition of periodic event;https://trueandfiction.com/definition/definition-of-periodic-event/;definition;0;0
4045;post;family helicidae;Definition of family helicidae;https://trueandfiction.com/definition/definition-of-family-helicidae/;definition;0;0
4044;post;national library of medicine;Definition of national library of medicine;https://trueandfiction.com/definition/definition-of-national-library-of-medicine/;definition;0;0
4043;post;windburnt;Definition of windburnt;https://trueandfiction.com/definition/definition-of-windburnt/;definition;0;0
4042;post;vegetative cell;Definition of vegetative cell;https://trueandfiction.com/definition/definition-of-vegetative-cell/;definition;0;0
